item_number,name,year,theme,subtheme,pieces,minifigures,image_URL,price
70733, Blaster Bike,2015,Ninjago,,212,2,http://images.brickset.com/sets/images/70733-1.jpg,17.99
70734,Master Wu Dragon,2015,Ninjago,,575,5,http://images.brickset.com/sets/images/70734-1.jpg,34.99
70735,Ronin R.E.X.,2015,Ninjago,,547,NA,http://images.brickset.com/sets/images/70735-1.jpg,39.99
70736,Attack of the Morro Dragon,2015,Ninjago,,658,6,http://images.brickset.com/sets/images/70736-1.jpg,59.99
70737,Titan Mech Battle,2015,Ninjago,,754,5,http://images.brickset.com/sets/images/70737-1.jpg,39.99
70738,Final Flight of Destiny's Bounty,2015,Ninjago,,1253,9,http://images.brickset.com/sets/images/70738-1.jpg,99.99
70739,Airjitzu Kai Flyer,2015,Ninjago,Airjitzu,46,1,http://images.brickset.com/sets/images/70739-1.jpg,7.99
70740,Airjitzu Jay Flyer,2015,Ninjago,Airjitzu,45,1,http://images.brickset.com/sets/images/70740-1.jpg,7.99
70741,Airjitzu Cole Flyer,2015,Ninjago,Airjitzu,47,1,http://images.brickset.com/sets/images/70741-1.jpg,7.99
70742,Airjitzu Zane Flyer,2015,Ninjago,Airjitzu,42,1,http://images.brickset.com/sets/images/70742-1.jpg,7.99
70743,Airjitzu Morro Flyer,2015,Ninjago,Airjitzu,46,1,http://images.brickset.com/sets/images/70743-1.jpg,7.99
70744,Airjitzu Wrayth Flyer,2015,Ninjago,Airjitzu,43,NA,http://images.brickset.com/sets/images/70744-1.jpg,7.99
70745,Anacondrai Crusher,2015,Ninjago,,219,2,http://images.brickset.com/sets/images/70745-1.jpg,17.99
70746,Condrai Copter Attack,2015,Ninjago,,311,3,http://images.brickset.com/sets/images/70746-1.jpg,24.99
70747,Boulder Blaster,2015,Ninjago,,236,3,http://images.brickset.com/sets/images/70747-1.jpg,24.99
70748,Titanium Dragon,2015,Ninjago,,360,3,http://images.brickset.com/sets/images/70748-1.jpg,34.99
70749,Enter the Serpent,2015,Ninjago,,529,5,http://images.brickset.com/sets/images/70749-1.jpg,39.99
70750,Ninja DB X,2015,Ninjago,,756,7,http://images.brickset.com/sets/images/70750-1.jpg,59.99
70751,Temple of Airjitzu,2015,Ninjago,,2028,13,http://images.brickset.com/sets/images/70751-1.jpg,169.99
70752,Jungle Trap,2015,Ninjago,,58,2,http://images.brickset.com/sets/images/70752-1.jpg,5.99
70753,Lava Falls,2015,Ninjago,,94,2,http://images.brickset.com/sets/images/70753-1.jpg,7.99
70754,ElectroMech,2015,Ninjago,,153,2,http://images.brickset.com/sets/images/70754-1.jpg,12.99
70755,Jungle Raider ,2015,Ninjago,,188,2,http://images.brickset.com/sets/images/70755-1.jpg,17.99
70756,Dojo Showdown,2015,Ninjago,,215,4,http://images.brickset.com/sets/images/70756-1.jpg,19.99
70778,Protector of Jungle,2015,Bionicle,,64,NA,http://images.brickset.com/sets/images/70778-1.jpg,9.99
70779,Protector of Stone,2015,Bionicle,,73,NA,http://images.brickset.com/sets/images/70779-1.jpg,9.99
70780,Protector of Water,2015,Bionicle,,71,NA,http://images.brickset.com/sets/images/70780-1.jpg,9.99
70781,Protector of Earth,2015,Bionicle,,66,NA,http://images.brickset.com/sets/images/70781-1.jpg,9.99
70782,Protector of Ice,2015,Bionicle,,68,NA,http://images.brickset.com/sets/images/70782-1.jpg,9.99
70783,Protector of Fire,2015,Bionicle,,69,NA,http://images.brickset.com/sets/images/70783-1.jpg,9.99
70784,Lewa - Master of Jungle,2015,Bionicle,,85,NA,http://images.brickset.com/sets/images/70784-1.jpg,12.99
70785,Pohatu - Master of Stone,2015,Bionicle,,66,NA,http://images.brickset.com/sets/images/70785-1.jpg,12.99
70786,Gali - Master of Water,2015,Bionicle,,87,NA,http://images.brickset.com/sets/images/70786-1.jpg,12.99
70787,Tahu - Master of Fire,2015,Bionicle,,89,NA,http://images.brickset.com/sets/images/70787-1.jpg,14.99
70788,Kopaka - Master of Ice,2015,Bionicle,,97,NA,http://images.brickset.com/sets/images/70788-1.jpg,14.99
70789,Onua - Master of Earth,2015,Bionicle,,108,NA,http://images.brickset.com/sets/images/70789-1.jpg,14.99
70790,Lord of Skull Spiders,2015,Bionicle,,145,NA,http://images.brickset.com/sets/images/70790-1.jpg,12.99
70791,Skull Warrior,2015,Bionicle,,NA,NA,http://images.brickset.com/sets/images/70791-1.jpg,12.99
70792,Skull Slicer,2015,Bionicle,,NA,NA,http://images.brickset.com/sets/images/70792-1.jpg,12.99
70793,Skull Basher,2015,Bionicle,,NA,NA,http://images.brickset.com/sets/images/70793-1.jpg,12.99
70794,Skull Scorpio,2015,Bionicle,,NA,NA,http://images.brickset.com/sets/images/70794-1.jpg,12.99
70795,Mask Maker vs. Skull Grinder,2015,Bionicle,,NA,NA,http://images.brickset.com/sets/images/70795-1.jpg,24.99
70817,Batman & Super Angry Kitty Attack,2015,The LEGO Movie,,115,3,http://images.brickset.com/sets/images/70817-1.jpg,11.99
70818,Double-Decker Couch,2015,The LEGO Movie,,197,5,http://images.brickset.com/sets/images/70818-1.jpg,14.99
70819,Bad Cop Car Chase,2015,The LEGO Movie,,292,4,http://images.brickset.com/sets/images/70819-1.jpg,24.99
71008,LEGO Minifigures - Series 13 {Random bag},2015,Collectable Minifigures,Series 13,7,NA,http://images.brickset.com/sets/images/71008-0.jpg,NA
71008,Classic King,2015,Collectable Minifigures,Series 13,9,1,http://images.brickset.com/sets/images/71008-1.jpg,2.49
71008,Sheriff,2015,Collectable Minifigures,Series 13,8,1,http://images.brickset.com/sets/images/71008-2.jpg,2.49
71008,Unicorn Girl,2015,Collectable Minifigures,Series 13,6,1,http://images.brickset.com/sets/images/71008-3.jpg,2.49
71008,Snake Charmer,2015,Collectable Minifigures,Series 13,7,1,http://images.brickset.com/sets/images/71008-4.jpg,2.49
71008,Goblin,2015,Collectable Minifigures,Series 13,7,1,http://images.brickset.com/sets/images/71008-5.jpg,2.49
71008,Paleontologist,2015,Collectable Minifigures,Series 13,7,1,http://images.brickset.com/sets/images/71008-6.jpg,2.49
71008,Alien Trooper,2015,Collectable Minifigures,Series 13,6,1,http://images.brickset.com/sets/images/71008-7.jpg,2.49
71008,Egyptian Warrior,2015,Collectable Minifigures,Series 13,7,1,http://images.brickset.com/sets/images/71008-8.jpg,2.49
71008,Carpenter,2015,Collectable Minifigures,Series 13,7,1,http://images.brickset.com/sets/images/71008-9.jpg,2.49
71008,Evil Wizard,2015,Collectable Minifigures,Series 13,10,1,http://images.brickset.com/sets/images/71008-10.jpg,2.49
71008,Fencer,2015,Collectable Minifigures,Series 13,6,1,http://images.brickset.com/sets/images/71008-11.jpg,2.49
71008,Samurai,2015,Collectable Minifigures,Series 13,8,1,http://images.brickset.com/sets/images/71008-12.jpg,NA
71008,Disco Diva,2015,Collectable Minifigures,Series 13,8,1,http://images.brickset.com/sets/images/71008-13.jpg,2.49
71008,Hot Dog Man,2015,Collectable Minifigures,Series 13,5,1,http://images.brickset.com/sets/images/71008-14.jpg,2.49
71008,Lady Cyclops,2015,Collectable Minifigures,Series 13,6,1,http://images.brickset.com/sets/images/71008-15.jpg,2.49
71008,Galaxy Trooper,2015,Collectable Minifigures,Series 13,8,1,http://images.brickset.com/sets/images/71008-16.jpg,2.49
71008,LEGO Minifigures - Series 13 - Complete,2015,Collectable Minifigures,Series 13,115,16,http://images.brickset.com/sets/images/71008-17.jpg,NA
71008,LEGO Minifigures - Series 13 - Sealed Box,2015,Collectable Minifigures,Series 13,7,NA,http://images.brickset.com/sets/images/71008-18.jpg,2.49
71009,LEGO Minifigures - The Simpsons Series 2 {Random bag},2015,Collectable Minifigures,The Simpsons series 2,NA,NA,http://images.brickset.com/sets/images/71009-0.jpg,NA
71009,Marge,2015,Collectable Minifigures,The Simpsons series 2,NA,1,http://images.brickset.com/sets/images/71009-1.jpg,NA
71009,Dr Hibbert,2015,Collectable Minifigures,The Simpsons series 2,NA,1,http://images.brickset.com/sets/images/71009-3.jpg,NA
71009,Hans Moleman,2015,Collectable Minifigures,The Simpsons series 2,NA,1,http://images.brickset.com/sets/images/71009-2.jpg,NA
71009,Bart,2015,Collectable Minifigures,The Simpsons series 2,NA,1,http://images.brickset.com/sets/images/71009-4.jpg,NA
71009,Groundskeeper Willie,2015,Collectable Minifigures,The Simpsons series 2,NA,1,http://images.brickset.com/sets/images/71009-5.jpg,NA
71009,Comic Book Guy,2015,Collectable Minifigures,The Simpsons series 2,NA,1,http://images.brickset.com/sets/images/71009-6.jpg,NA
71009,Milhouse,2015,Collectable Minifigures,The Simpsons series 2,NA,1,http://images.brickset.com/sets/images/71009-7.jpg,NA
71009,Edna Krabappel,2015,Collectable Minifigures,The Simpsons series 2,NA,1,http://images.brickset.com/sets/images/71009-8.jpg,NA
71009,Homer,2015,Collectable Minifigures,The Simpsons series 2,NA,1,http://images.brickset.com/sets/images/71009-9.jpg,NA
71009,Smithers,2015,Collectable Minifigures,The Simpsons series 2,NA,1,http://images.brickset.com/sets/images/71009-10.jpg,NA
71009,Maggie,2015,Collectable Minifigures,The Simpsons series 2,NA,1,http://images.brickset.com/sets/images/71009-11.jpg,NA
71009,Lisa,2015,Collectable Minifigures,The Simpsons series 2,NA,1,http://images.brickset.com/sets/images/71009-12.jpg,NA
71009,Professor Frink,2015,Collectable Minifigures,The Simpsons series 2,NA,1,http://images.brickset.com/sets/images/71009-13.jpg,NA
71009,Martin,2015,Collectable Minifigures,The Simpsons series 2,NA,1,http://images.brickset.com/sets/images/71009-14.jpg,NA
71009,Selma,2015,Collectable Minifigures,The Simpsons series 2,NA,1,http://images.brickset.com/sets/images/71009-15.jpg,NA
71009,Patty,2015,Collectable Minifigures,The Simpsons series 2,NA,1,http://images.brickset.com/sets/images/71009-16.jpg,NA
71009,LEGO Minifigures - The Simpsons Series 2 - Complete,2015,Collectable Minifigures,The Simpsons series 2,0,16,http://images.brickset.com/sets/images/71009-17.jpg,2.49
71009,LEGO Minifigures - The Simpsons Series 2 - Sealed Box,2015,Collectable Minifigures,The Simpsons series 2,NA,NA,http://images.brickset.com/sets/images/71009-18.jpg,2.49
71010,LEGO Minifigures - Series 14 {Random bag},2015,Collectable Minifigures,Series 14,NA,NA,http://images.brickset.com/sets/images/71010-0.jpg,NA
71016,Kwik-E-Mart,2015,The Simpsons,,2179,6,http://images.brickset.com/sets/images/71016-1.jpg,169.99
75060,Slave I,2015,Star Wars,Ultimate Collector Series,1996,4,http://images.brickset.com/sets/images/75060-1.jpg,169.99
75072,ARC-170 Starfighter,2015,Star Wars,MicroFighters,95,1,http://images.brickset.com/sets/images/75072-1.jpg,8.99
75073,Vulture Droid,2015,Star Wars,MicroFighters,77,1,http://images.brickset.com/sets/images/75073-1.jpg,8.99
75074,Snowspeeder,2015,Star Wars,MicroFighters,97,1,http://images.brickset.com/sets/images/75074-1.jpg,8.99
75075,AT-AT,2015,Star Wars,MicroFighters,88,1,http://images.brickset.com/sets/images/75075-1.jpg,8.99
75076,Republic Gunship,2015,Star Wars,MicroFighters,105,1,http://images.brickset.com/sets/images/75076-1.jpg,8.99
75077,Homing Spider Droid,2015,Star Wars,MicroFighters,102,1,http://images.brickset.com/sets/images/75077-1.jpg,8.99
75078,Imperial Troop Transport,2015,Star Wars,Rebels,141,4,http://images.brickset.com/sets/images/75078-1.jpg,11.99
75079,Shadow Troopers,2015,Star Wars,Expanded Universe,95,4,http://images.brickset.com/sets/images/75079-1.jpg,11.99
75080,AAT,2015,Star Wars,Episode I,251,3,http://images.brickset.com/sets/images/75080-1.jpg,24.99
75081,T-16 Skyhopper,2015,Star Wars,Episode IV-VI,247,2,http://images.brickset.com/sets/images/75081-1.jpg,24.99
75082,TIE Advanced Prototype,2015,Star Wars,Rebels,355,3,http://images.brickset.com/sets/images/75082-1.jpg,39.99
75083,AT-DP,2015,Star Wars,Rebels,500,4,http://images.brickset.com/sets/images/75083-1.jpg,49.99
75084,Wookiee Gunship,2015,Star Wars,Rebels,570,4,http://images.brickset.com/sets/images/75084-1.jpg,59.99
75085,Hailfire Droid,2015,Star Wars,Episode II,163,3,http://images.brickset.com/sets/images/75085-1.jpg,19.99
75086,Battle Droid Troop Carrier,2015,Star Wars,Episode I,565,15,http://images.brickset.com/sets/images/75086-1.jpg,39.99
75087,Anakin's Custom Jedi Starfighter,2015,Star Wars,The Clone Wars,370,3,http://images.brickset.com/sets/images/75087-1.jpg,39.99
75088,Senate Commando Troopers,2015,Star Wars,Expanded Universe,106,4,http://images.brickset.com/sets/images/75088-1.jpg,11.99
75089,Geonosis Troopers,2015,Star Wars,Expanded Universe,105,4,http://images.brickset.com/sets/images/75089-1.jpg,11.99
75090,Ezra's Speeder Bike,2015,Star Wars,Rebels,253,3,http://images.brickset.com/sets/images/75090-1.jpg,19.99
75091,Flash Speeder,2015,Star Wars,Episode I,312,5,http://images.brickset.com/sets/images/75091-1.jpg,34.99
75092,Naboo Starfighter,2015,Star Wars,Episode I,442,9,http://images.brickset.com/sets/images/75092-1.jpg,54.99
75093,Death Star Final Duel,2015,Star Wars,,724,5,http://images.brickset.com/sets/images/75093-1.jpg,69.99
75094, Imperial Shuttle Tydirium,2015,Star Wars,,937,5,http://images.brickset.com/sets/images/75094-1.jpg,79.99
75095,TIE Fighter,2015,Star Wars,Ultimate Collector Series,1685,1,http://images.brickset.com/sets/images/75095-1.jpg,169.99
75096,Sith Infiltrator,2015,Star Wars,Episode I,NA,NA,http://images.brickset.com/sets/images/75096-1.jpg,84.99
75097,Star Wars Advent Calendar,2015,Star Wars,Seasonal,292,NA,http://images.brickset.com/sets/images/75097-1.jpg,NA
75099,Rey's Speeder,2015,Star Wars,Episode VII,193,NA,http://images.brickset.com/sets/images/75099-1.jpg,19.99
75100,First Order Snowspeeder,2015,Star Wars,Episode VII,444,NA,http://images.brickset.com/sets/images/75100-1.jpg,39.99
75101,First Order Special Forces TIE Fighter,2015,Star Wars,Episode VII,517,NA,http://images.brickset.com/sets/images/75101-1.jpg,59.99
75102,Poe's X-Wing Fighter,2015,Star Wars,Episode VII,717,NA,http://images.brickset.com/sets/images/75102-1.jpg,69.99
75103,First Order Transporter,2015,Star Wars,Episode VII,792,NA,http://images.brickset.com/sets/images/75103-1.jpg,79.99
75104,Kylo Ren's Command Shuttle,2015,Star Wars,Episode VII,1004,NA,http://images.brickset.com/sets/images/75104-1.jpg,99.99
75105,Millennium Falcon,2015,Star Wars,Episode VII,1332,NA,http://images.brickset.com/sets/images/75105-1.jpg,129.99
75106,Imperial Assault Carrier,2015,Star Wars,Rebels,1216,6,http://images.brickset.com/sets/images/75106-1.jpg,99.99
75107,Jango Fett,2015,Star Wars,Battle Figures,85,NA,http://images.brickset.com/sets/images/75107-1.jpg,14.99
75108,Clone Commander Cody,2015,Star Wars,Battle Figures,82,NA,http://images.brickset.com/sets/images/75108-1.jpg,14.99
75109,Obi-Wan Kenobi,2015,Star Wars,Battle Figures,83,NA,http://images.brickset.com/sets/images/75109-1.jpg,19.99
75110,Luke Skywalker,2015,Star Wars,Battle Figures,NA,NA,http://images.brickset.com/sets/images/75110-1.jpg,19.99
75111,Darth Vader,2015,Star Wars,Battle Figures,NA,NA,http://images.brickset.com/sets/images/75111-1.jpg,24.99
75112,General Grievous,2015,Star Wars,Battle Figures,186,NA,http://images.brickset.com/sets/images/75112-1.jpg,29.99
75899,LaFerrari,2015,Speed Champions,,164,1,http://images.brickset.com/sets/images/75899-1.jpg,12.99
75900,Mummy Museum Mystery,2015,Scooby-Doo,,110,2,http://images.brickset.com/sets/images/75900-1.jpg,11.99
75901,Mystery Plane Adventures,2015,Scooby-Doo,,128,2,http://images.brickset.com/sets/images/75901-1.jpg,19.99
75902,The Mystery Machine,2015,Scooby-Doo,,301,3,http://images.brickset.com/sets/images/75902-1.jpg,29.99
75903,Haunted Lighthouse,2015,Scooby-Doo,,437,4,http://images.brickset.com/sets/images/75903-1.jpg,39.99
75904,Mystery Mansion,2015,Scooby-Doo,,860,6,http://images.brickset.com/sets/images/75904-1.jpg,69.99
75908,458 Italia GT2,2015,Speed Champions,,153,1,http://images.brickset.com/sets/images/75908-1.jpg,12.99
75909,McLaren P1,2015,Speed Champions,,168,1,http://images.brickset.com/sets/images/75909-1.jpg,12.99
75910,Porsche 918 Spyder,2015,Speed Champions,,151,1,http://images.brickset.com/sets/images/75910-1.jpg,12.99
75911,McLaren Mercedes Pit Stop,2015,Speed Champions,,332,3,http://images.brickset.com/sets/images/75911-1.jpg,29.99
75912,Porsche 911 GT Finish Line,2015,Speed Champions,,551,4,http://images.brickset.com/sets/images/75912-1.jpg,39.99
75913,F14 T & Scuderia Ferrari Truck,2015,Speed Champions,,884,6,http://images.brickset.com/sets/images/75913-1.jpg,79.99
75915,Pteranodon Capture,2015,Jurassic World,,174,2,http://images.brickset.com/sets/images/75915-1.jpg,19.99
75916,Dilophosaurus Ambush,2015,Jurassic World,,248,2,http://images.brickset.com/sets/images/75916-1.jpg,29.99
75917,Raptor Rampage,2015,Jurassic World,,324,3,http://images.brickset.com/sets/images/75917-1.jpg,49.99
75918,T-Rex Tracker,2015,Jurassic World,,520,3,http://images.brickset.com/sets/images/75918-1.jpg,59.99
75919,Indominus Rex Breakout,2015,Jurassic World,,1156,4,http://images.brickset.com/sets/images/75919-1.jpg,99.99
75920,Raptor Escape,2015,Jurassic World,,394,2,http://images.brickset.com/sets/images/75920-1.jpg,39.99
76025,Green Lantern vs. Sinestro,2015,DC Comics Super Heroes,Justice League,174,3,http://images.brickset.com/sets/images/76025-1.jpg,19.99
76026,Gorilla Grodd Goes Bananas,2015,DC Comics Super Heroes,Justice League,347,6,http://images.brickset.com/sets/images/76026-1.jpg,49.99
76027,Black Manta Deep Sea Strike,2015,DC Comics Super Heroes,Justice League,387,4,http://images.brickset.com/sets/images/76027-1.jpg,49.99
76028,Darkseid Invasion,2015,DC Comics Super Heroes,Justice League,545,5,http://images.brickset.com/sets/images/76028-1.jpg,59.99
76029,Iron Man vs. Ultron,2015,Marvel Super Heroes,Age of Ultron,90,4,http://images.brickset.com/sets/images/76029-1.jpg,11.99
76030,Avengers Hydra Showdown,2015,Marvel Super Heroes,Age of Ultron,220,3,http://images.brickset.com/sets/images/76030-1.jpg,19.99
76031,The Hulk Buster Smash,2015,Marvel Super Heroes,Age of Ultron,248,4,http://images.brickset.com/sets/images/76031-1.jpg,29.99
76032,The Avengers Quinjet City Chase,2015,Marvel Super Heroes,Age of Ultron,722,5,http://images.brickset.com/sets/images/76032-1.jpg,69.99
76034,Batboat Harbor Pursuit,2015,DC Comics Super Heroes,,264,3,http://images.brickset.com/sets/images/76034-1.jpg,29.99
76035,Jokerland,2015,DC Comics Super Heroes,,1037,8,http://images.brickset.com/sets/images/76035-1.jpg,89.99
76036,Carnage's Shield Sky Attack,2015,Marvel Super Heroes,,97,3,http://images.brickset.com/sets/images/76036-1.jpg,11.99
76037,Rhino and Sandman Supervillain Team-up,2015,Marvel Super Heroes,,386,4,http://images.brickset.com/sets/images/76037-1.jpg,44.99
76038,Attack on Avengers Tower,2015,Marvel Super Heroes,Age of Ultron,511,5,http://images.brickset.com/sets/images/76038-1.jpg,59.99
76039,Ant-Man Final Battle,2015,Marvel Super Heroes,,183,3,http://images.brickset.com/sets/images/76039-1.jpg,19.99
76040,Brainiac Attack,2015,DC Comics Super Heroes,Justice League,179,4,http://images.brickset.com/sets/images/76040-1.jpg,24.99
