Class,Order,Family,Genus,Species,Common_name,Location,Country,Region,Latitude,Longitude,System,T_realm,T_biome,FW_realm,FW_biome,M_realm,M_ocean,M_biome
Mammalia,Artiodactyla,Suidae,Phacochoerus,africanus,Common warthog / Desert warthog,Kabwoya Wildlife Reserve,Uganda,Africa,1.254978,31.074552,Terrestrial,Afrotropical,Tropical and subtropical moist broadleaf forests,NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Suidae,Phacochoerus,africanus,Common warthog / Desert warthog,Lake Mburo National Park,Uganda,Africa,-0.59972,31.007054,Terrestrial,Afrotropical,"Tropical and subtropical grasslands, savannas and shrublands",NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Suidae,Phacochoerus,africanus,Common warthog / Desert warthog,"Murchison Falls Protected Area (Murchison Falls NP, Bugungu WR, Karuma WR)",Uganda,Africa,2.194646,31.776307,Terrestrial,Afrotropical,"Tropical and subtropical grasslands, savannas and shrublands",NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Suidae,Phacochoerus,africanus,Common warthog / Desert warthog,"Queen Elizabeth Protected Area (Queen Elizabeth NP, Kyambura WR, Kigezi WR)",Uganda,Africa,-0.301459,29.955323,Terrestrial,Afrotropical,"Tropical and subtropical grasslands, savannas and shrublands",NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Suidae,Phacochoerus,africanus,Common warthog / Desert warthog,Toro Semliki Wildlife Reserve,Uganda,Africa,0.802214,30.261476,Terrestrial,Afrotropical,"Tropical and subtropical grasslands, savannas and shrublands",NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Bovidae,Tragelaphus,scriptus,Bushbuck,Toro Semliki Wildlife Reserve,Uganda,Africa,0.802214,30.261476,Terrestrial,Afrotropical,"Tropical and subtropical grasslands, savannas and shrublands",NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Bovidae,Tragelaphus,scriptus,Bushbuck,Katonga Wildlife Reserve,Uganda,Africa,0.243973,30.795493,Terrestrial,Afrotropical,"Tropical and subtropical grasslands, savannas and shrublands",NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Suidae,Potamochoerus,larvatus,Bushpig,Kibale National Park,Uganda,Africa,0.47025,30.393549,Terrestrial,Afrotropical,Tropical and subtropical moist broadleaf forests,NULL,NULL,NULL,NULL,NULL
Mammalia,Primates,Cercopithecidae,Colobus,guereza,Guereza / Magistrate colobus / Eastern black-and-white colobus,Katonga Wildlife Reserve,Uganda,Africa,0.243973,30.795493,Terrestrial,Afrotropical,"Tropical and subtropical grasslands, savannas and shrublands",NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Cervidae,Rangifer,tarandus,Reindeer / Caribou,"A La Peche population, Alberta",Canada,North America,53.834937,-119.660529,Terrestrial,Nearctic,Temperate coniferous forests,NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Cervidae,Rangifer,tarandus,Reindeer / Caribou,"Bistcho population, Alberta",Canada,North America,59.757979,-118.8805,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Cervidae,Rangifer,tarandus,Reindeer / Caribou,"Caribou Mountain population, Alberta",Canada,North America,58.90627,-114.815559,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Cervidae,Rangifer,tarandus,Reindeer / Caribou,"Chinchaga population, Alberta",Canada,North America,57.203463,-119.572639,Terrestrial,Nearctic,Temperate coniferous forests,NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Cervidae,Rangifer,tarandus,Reindeer / Caribou,"Cold Lake population, Saskatchewan and Alberta",Canada,North America,55.424564,-110.497932,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Cervidae,Rangifer,tarandus,Reindeer / Caribou,"East Side Athabasca River population, Alberta",Canada,North America,56.324373,-111.662483,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Cervidae,Rangifer,tarandus,Reindeer / Caribou,"Jasper population, Alberta",Canada,North America,52.943913,-117.902717,Terrestrial,Nearctic,Temperate coniferous forests,NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Cervidae,Rangifer,tarandus,Reindeer / Caribou,"Little Smoky population, Alberta",Canada,North America,54.592985,-118.825568,Terrestrial,Nearctic,Temperate coniferous forests,NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Cervidae,Rangifer,tarandus,Reindeer / Caribou,"Red Earth population, Alberta",Canada,North America,57.422988,-113.936652,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Cervidae,Rangifer,tarandus,Reindeer / Caribou,"Slave Lake and Nipisi population, Alberta",Canada,North America,55.299674,-115.353889,Terrestrial,Nearctic,"Temperate grasslands, savannas and shrublands",NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Cervidae,Rangifer,tarandus,Reindeer / Caribou,"West Side Athabasca River population, Alberta",Canada,North America,56.86871,-112.71717,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Cervidae,Rangifer,tarandus,Reindeer / Caribou,"Yates population, Alberta",Canada,North America,59.735839,-116.529426,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Aves,Piciformes,Picidae,Sphyrapicus,nuchalis,Red-naped sapsucker,Canada,Canada,North America,60.108611,-113.6425,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Aves,Piciformes,Picidae,Sphyrapicus,ruber,Red-breasted sapsucker,Canada,Canada,North America,60.108611,-113.6425,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Aves,Piciformes,Picidae,Sphyrapicus,varius,Yellow-bellied sapsucker,Canada,Canada,North America,60.108611,-113.6425,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Mammalia,Carnivora,Felidae,Lynx,canadensis,Canadian lynx,"Mackenzie Bison Sanctuary, Northwest Territories",Canada,North America,61.623636,-116.12548,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,kisutch,Coho salmon,"Strait of Georgia, British Columbia",Canada,North America,49.216128,-123.52794,Freshwater,NULL,NULL,Nearctic,Temperate coastal rivers,NULL,NULL,NULL
Mammalia,Carnivora,Ursidae,Ursus,americanus,American black bear,"Cold Lake, Alberta",Canada,North America,54.661331,-110.07074,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Mammalia,Artiodactyla,Cervidae,Blastocerus,dichotomus,Marsh deer,Pantanal Mato-grossense,Brazil,Latin America and Caribbean,-16.189722,-56.959167,Terrestrial,Neotropical,Flooded grasslands and savannas,NULL,NULL,NULL,NULL,NULL
Actinopterygii,Gadiformes,Lotidae,Brosme,brosme,Tusk / Cusk,NAFO Division 4X,Canada,North America,43,-65.3,Marine,NULL,NULL,NULL,NULL,Atlantic north temperate,North Atlantic Ocean,Unknown
Mammalia,Artiodactyla,Cervidae,Odocoileus,virginianus,White-tailed deer,"Anticosti Island, Québec",Canada,North America,49.523121,-63.016995,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Aves,Charadriiformes,Alcidae,Brachyramphus,marmoratus,Marbled murrelet,Canada,Canada,North America,60.108611,-113.6425,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Aves,Passeriformes,Turdidae,Catharus,bicknelli,Bicknell's thrush,Canada,Canada,North America,60.108611,-113.6425,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Aves,Gruiformes,Rallidae,Coturnicops,noveboracensis,Yellow rail,Canada,Canada,North America,60.108611,-113.6425,Freshwater,NULL,NULL,Nearctic,Temperate floodplain rivers and wetlands,NULL,NULL,NULL
Aves,Gruiformes,Rallidae,Gallinula,galeata,Common gallinule,Canada,Canada,North America,60.108611,-113.6425,Freshwater,NULL,NULL,Nearctic,Temperate floodplain rivers and wetlands,NULL,NULL,NULL
Myxini,Myxiniformes,Myxinidae,Eptatretus,stoutii,Pacific hagfish,"Barkley Sound, British Columbia",Canada,North America,48.903526,-125.275495,Marine,NULL,NULL,NULL,NULL,Pacific north temperate,North Pacific Ocean,Unknown
Aves,Strigiformes,Strigidae,Glaucidium,californicum,Northern pygmy-owl,Canada,Canada,North America,60.108611,-113.6425,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Aves,Charadriiformes,Haematopodidae,Haematopus,ater,Blackish oystercatcher,Canada,Canada,North America,60.108611,-113.6425,Marine,NULL,NULL,NULL,NULL,Pacific north temperate,North Pacific Ocean,Unknown
Mammalia,Cetacea,Delphinidae,Orcinus,orca,Killer whale / Orca,North-west Atlantic Ocean,Canada,North America,46.968577,-51.946243,Marine,NULL,NULL,NULL,NULL,Atlantic north temperate,North Atlantic Ocean,Unknown
Actinopterygii,Pleuronectiformes,Pleuronectidae,Lepidopsetta,bilineata,Rock sole,"Hecate Strait, British Columbia",Canada,North America,53.255354,-131.092016,Marine,NULL,NULL,NULL,NULL,Pacific north temperate,North Pacific Ocean,Unknown
Actinopterygii,Perciformes,Serranidae,Epinephelus,guttatus,Red hind,"Red Hind Bank Marine Conservation District, St. Thomas","Virgin Islands, U.S.",Latin America and Caribbean,18.212321,-65.005076,Marine,NULL,NULL,NULL,NULL,Atlantic tropical and subtropical,Caribbean Sea and Gulf of Mexico,Unknown
Actinopterygii,Scorpaeniformes,Sebastidae,Sebastes,paucispinis,Bocaccio,Southern California Bight,United States,North America,33.264737,-118.242986,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,North Pacific Ocean,Unknown
Aves,Passeriformes,Bombycillidae,Bombycilla,garrulus,Bohemian waxwing,Canada,Canada,North America,60.108611,-113.6425,Terrestrial,Nearctic,Temperate coniferous forests,NULL,NULL,NULL,NULL,NULL
Aves,Charadriiformes,Alcidae,Cepphus,columba,Pigeon guillemot,Canada,Canada,North America,60.108611,-113.6425,Marine,NULL,NULL,NULL,NULL,Pacific north temperate,North Pacific Ocean,Unknown
Aves,Anseriformes,Anatidae,Histrionicus,histrionicus,Harlequin duck,Canada,Canada,North America,60.108611,-113.6425,Freshwater,NULL,NULL,Nearctic,Temperate coastal rivers,NULL,NULL,NULL
Aves,Ciconiiformes,Ardeidae,Ixobrychus,exilis,Least bittern,Canada,Canada,North America,60.108611,-113.6425,Freshwater,NULL,NULL,Nearctic,Temperate coastal rivers,NULL,NULL,NULL
Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossoides,platessoides,American plaice,"NAFO division 3LNO, Newfoundland and Labrador region",Canada,North America,46.393875,-50.839607,Marine,NULL,NULL,NULL,NULL,Atlantic north temperate,North Atlantic Ocean,Unknown
Actinopterygii,Osmeriformes,Osmeridae,Mallotus,villosus,Capelin,"NAFO Division 4R, Gulf of St. Lawrence",Canada,North America,49,-59,Marine,NULL,NULL,NULL,NULL,Atlantic north temperate,North Atlantic Ocean,Unknown
Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossoides,platessoides,American plaice,"NAFO division 4RS (Southern gulf), Gulf of St. Lawrence",Canada,North America,49.495564,-59.609137,Marine,NULL,NULL,NULL,NULL,Atlantic north temperate,North Atlantic Ocean,Unknown
Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,curasoae,Lesser long-nosed bat,Curaçao,Curaçao,Latin America and Caribbean,12.166667,-68.966667,Terrestrial,Neotropical,Deserts and xeric shrublands,NULL,NULL,NULL,NULL,NULL
Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus,tshawytscha,Chinook salmon,"North-West Vancouver Island, British Columbia",Canada,North America,50.326447,-128.062496,Freshwater,NULL,NULL,Nearctic,Temperate coastal rivers,NULL,NULL,NULL
Actinopterygii,Pleuronectiformes,Pleuronectidae,Hippoglossus,hippoglossus,Atlantic halibut,"NAFO division 4RS (Northern gulf), Gulf of St. Lawrence",Canada,North America,49.696327,-60.310565,Marine,NULL,NULL,NULL,NULL,Atlantic north temperate,North Atlantic Ocean,Unknown
Actinopterygii,Perciformes,Centropomidae,Centropomus,undecimalis,Common snook,"Cayo Costa, Charlotte Bay, Florida",United States,North America,26.665479,-82.237824,Marine,NULL,NULL,NULL,NULL,Atlantic tropical and subtropical,Caribbean Sea and Gulf of Mexico,Unknown
Actinopterygii,Salmoniformes,Salmonidae,Salmo,salar,Atlantic salmon,"South Newfoundland Designatable Unit 4, Newfoundland and Labrador",Canada,North America,47.5504,-56.654374,Freshwater,NULL,NULL,Nearctic,Temperate coastal rivers,NULL,NULL,NULL
Actinopterygii,Perciformes,Centropomidae,Centropomus,undecimalis,Common snook,"Upper Captiva, Charlotte Bay, Florida",United States,North America,26.59397,-82.209672,Marine,NULL,NULL,NULL,NULL,Atlantic tropical and subtropical,Caribbean Sea and Gulf of Mexico,Unknown
Actinopterygii,Perciformes,Centropomidae,Centropomus,undecimalis,Common snook,"Captiva, Charlotte Bay, Florida",United States,North America,26.526717,-82.182892,Marine,NULL,NULL,NULL,NULL,Atlantic tropical and subtropical,Caribbean Sea and Gulf of Mexico,Unknown
Actinopterygii,Clupeiformes,Clupeidae,Clupea,harengus,Atlantic herring,"NAFO Division 4S, Quebec",Canada,North America,49.78965,-61.003018,Marine,NULL,NULL,NULL,NULL,Atlantic north temperate,North Atlantic Ocean,Unknown
Actinopterygii,Perciformes,Nototheniidae,Dissostichus,eleginoides,Patagonian toothfish,Macquarie Island,Australia,Oceania,-54.63677,158.770619,Marine,NULL,NULL,NULL,NULL,South temperate and Antarctic,South Pacific Ocean,Unknown
Actinopterygii,Clupeiformes,Clupeidae,Clupea,harengus,Atlantic herring,"White Bay-Notre Dame Bay, Newfoundland",Canada,North America,49.638005,-55.445135,Marine,NULL,NULL,NULL,NULL,Atlantic north temperate,North Atlantic Ocean,Unknown
Actinopterygii,Clupeiformes,Clupeidae,Clupea,harengus,Atlantic herring,"Bonavista Bay-Trinity Bay, Newfoundland",Canada,North America,48.747752,-53.236883,Marine,NULL,NULL,NULL,NULL,Atlantic north temperate,North Atlantic Ocean,Unknown
Actinopterygii,Clupeiformes,Clupeidae,Clupea,harengus,Atlantic herring,"St. Mary’s Bay-Placentia Bay, Newfoundland",Canada,North America,46.964024,-54.62116,Marine,NULL,NULL,NULL,NULL,Atlantic north temperate,North Atlantic Ocean,Unknown
Actinopterygii,Anguilliformes,Anguillidae,Anguilla,rostrata,American eel,Northern Gulf and Newfoundland,Canada,North America,49.761184,-57.771263,Freshwater,NULL,NULL,Nearctic,Temperate coastal rivers,NULL,NULL,NULL
Actinopterygii,Anguilliformes,Anguillidae,Anguilla,rostrata,American eel,Scotia-Fundy,Canada,North America,44.537006,-64.209251,Freshwater,NULL,NULL,Nearctic,Temperate coastal rivers,NULL,NULL,NULL
Actinopterygii,Anguilliformes,Anguillidae,Anguilla,rostrata,American eel,"Southern Gulf of St. Lawrence, New Brunswick",Canada,North America,47.394909,-62.650653,Freshwater,NULL,NULL,Nearctic,Temperate coastal rivers,NULL,NULL,NULL
Actinopterygii,Anguilliformes,Anguillidae,Anguilla,rostrata,American eel,"St. Lawrence Basin, Québec",Canada,North America,47.16858,-74.931907,Freshwater,NULL,NULL,Nearctic,Temperate coastal rivers,NULL,NULL,NULL
Actinopterygii,Clupeiformes,Clupeidae,Clupea,harengus,Atlantic herring,"Fortune Bay, Newfoundland",Canada,North America,47.371089,-55.81867,Marine,NULL,NULL,NULL,NULL,Atlantic north temperate,North Atlantic Ocean,Unknown
Mammalia,Rodentia,Cricetidae,Myodes,gapperi,Southern red-backed vole,"Douglas-fir–lodgepole pine forest 20 km northwest of Kamloops, British Columbia",Canada,North America,50.822181,-120.460772,Terrestrial,Nearctic,Temperate coniferous forests,NULL,NULL,NULL,NULL,NULL
Mammalia,Rodentia,Cricetidae,Peromyscus,maniculatus,North American deermouse / deer mouse,"Douglas-fir–lodgepole pine forest 20 km northwest of Kamloops, British Columbia",Canada,North America,50.822181,-120.460772,Terrestrial,Nearctic,Temperate coniferous forests,NULL,NULL,NULL,NULL,NULL
Actinopterygii,Clupeiformes,Clupeidae,Sardina,pilchardus,European pilchard,Adriatic Sea,Italy,Europe,42,17,Marine,NULL,NULL,NULL,NULL,Atlantic north temperate,Mediterranean Sea and Black Sea,Unknown
Aves,Strigiformes,Strigidae,Megascops,kennicottii,Western screech-owl,"Lower Mainland, British Columbia",Canada,North America,49.788611,-123.127222,Terrestrial,Nearctic,Temperate coniferous forests,NULL,NULL,NULL,NULL,NULL
Aves,Strigiformes,Strigidae,Megascops,kennicottii,Western screech-owl,"Eastern Vancouver Island, British Columbia",Canada,North America,49.318333,-124.314722,Terrestrial,Nearctic,Temperate coniferous forests,NULL,NULL,NULL,NULL,NULL
Aves,Charadriiformes,Scolopacidae,Calidris,mauri,Western sandpiper,"Brunswick Point on the Fraser River Delta near Vancouver, British Columbia",Canada,North America,49.526389,-123.26,Marine,NULL,NULL,NULL,NULL,Pacific north temperate,North Pacific Ocean,Unknown
Mammalia,Carnivora,Odobenidae,Odobenus,rosmarus,Pacific walrus,"Eastern Baffin Island, between Cape Dyer and Loks Land, Nunavut",Canada,North America,64.284513,-63.277839,Marine,NULL,NULL,NULL,NULL,Arctic,Arctic Ocean,Unknown
Mammalia,Carnivora,Odobenidae,Odobenus,rosmarus,Pacific walrus,"Penny Strait - Lancaster Sound, Nunavut",Canada,North America,74.21822,-83.9992,Marine,NULL,NULL,NULL,NULL,Arctic,Arctic Ocean,Unknown
Mammalia,Carnivora,Odobenidae,Odobenus,rosmarus,Pacific walrus,"West Jones Sound, Nunavut",Canada,North America,76.001667,-85.999722,Marine,NULL,NULL,NULL,NULL,Arctic,Arctic Ocean,Unknown
Actinopterygii,Esociformes,Esocidae,Esox,masquinongy,Muskellunge,Ontario,Canada,North America,49.25,-84.499722,Freshwater,NULL,NULL,Nearctic,Temperate coastal rivers,NULL,NULL,NULL
Mammalia,Chiroptera,Vespertilionidae,Myotis,lucifugus,Little brown bat,"Athabasca and Cold Lake oil sands regions, Alberta",Canada,North America,55.877186,-111.158064,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Mammalia,Chiroptera,Vespertilionidae,Myotis,septentrionalis,Northern myotis,"Athabasca and Cold Lake oil sands regions, Alberta",Canada,North America,55.877186,-111.158064,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Mammalia,Chiroptera,Vespertilionidae,Lasionycteris,noctivagans,Silver-haired bat,"Athabasca and Cold Lake oil sands regions, Alberta",Canada,North America,55.877186,-111.158064,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,cinereus,Hoary bat,"Athabasca and Cold Lake oil sands regions, Alberta",Canada,North America,55.877186,-111.158064,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Mammalia,Chiroptera,Vespertilionidae,Lasiurus,borealis,Eastern red bat,"Athabasca and Cold Lake oil sands regions, Alberta",Canada,North America,55.877186,-111.158064,Terrestrial,Nearctic,Boreal forests/taiga,NULL,NULL,NULL,NULL,NULL
Aves,Galliformes,Phasianidae,Tetrao,urogallus,Western capercaillie / Wood grouse,"Pallars Sobirà region, partly in Alt Pirineu Natural Park",Spain,Europe,42.593263,1.198258,Terrestrial,Palearctic,Temperate broadleaf and mixed forests,NULL,NULL,NULL,NULL,NULL
Actinopterygii,Esociformes,Esocidae,Esox,masquinongy,Muskellunge,"Mactaquac Dam in the Saint John River, New Brunswick",Canada,North America,45.95,-66.865556,Freshwater,NULL,NULL,Nearctic,Temperate coastal rivers,NULL,NULL,NULL
Actinopterygii,Perciformes,Scombridae,Thunnus,obesus,Bigeye tuna,North Pacific Subtropical Gyre (west),International Waters,International Waters,34.4,151.4,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,North Pacific Ocean,Unknown
Actinopterygii,Perciformes,Scombridae,Thunnus,obesus,Bigeye tuna,North Pacific Tropical Gyre,International Waters,International Waters,20.1,-179.6,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,North Pacific Ocean,Unknown
Actinopterygii,Perciformes,Scombridae,Thunnus,obesus,Bigeye tuna,North Pacific Subtropical Gyre (east),International Waters,International Waters,31.4,-159.4,Marine,NULL,NULL,NULL,NULL,Tropical and subtropical Indo-Pacific,North Pacific Ocean,Unknown
Actinopterygii,Perciformes,Cichlidae,Cichlasoma,urophthalmum,Mexican mojarra,"Shark River Slough, Everglades National Park, Florida",United States,North America,25.655996,-80.692925,Freshwater,NULL,NULL,Neotropical,Tropical and subtropical coastal rivers,NULL,NULL,NULL
